,sexo,edad,zona_u_r,gse,esc_nivel_1,info_enc_58,info_enc_30,religion_82,iden_pol_2,iden_pol_3,interes_pol_1_b,region_ANTOFAGASTA,region_ARAUCANÍA,region_ARICA Y PARINACOTA,region_ATACAMA,region_AYSÉN,region_BIOBÍO,region_COQUIMBO,region_LIBERTADOR BERNARDO OHIGGINS,region_LOS LAGOS,region_LOS RÍOS,region_MAGALLANES,region_MAULE,region_METROPOLITANA,region_TARAPACÁ,region_VALPARAÍSO,region_ÑUBLE,elec_pres_144_a,pred
611,1,19,1,3,4,2,0.0,2,6,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0
612,2,75,1,3,6,2,0.0,11,88,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
613,2,68,1,4,1,2,0.0,9,5,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
614,2,59,1,4,2,2,0.0,1,99,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0.0
615,2,30,1,2,8,2,0.0,99,5,15,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0
616,2,65,1,3,2,2,0.0,9,88,15,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0.0
617,1,58,1,1,8,2,0.0,11,3,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
618,2,40,1,1,8,2,0.0,2,5,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0
619,1,80,1,2,3,2,0.0,1,10,15,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0
620,1,19,1,2,4,1,5.0,2,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
621,2,65,1,2,4,2,0.0,1,5,15,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0
622,2,26,1,2,10,2,0.0,2,4,15,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
623,1,40,2,4,2,2,0.0,9,8,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0
624,1,52,2,4,3,2,0.0,1,5,15,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
625,1,48,1,1,8,2,0.0,9,5,18,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0
626,2,76,1,3,3,2,0.0,1,99,15,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
627,1,31,1,3,6,2,0.0,1,5,15,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
628,2,65,1,3,4,2,0.0,99,99,15,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0
629,2,71,1,1,8,2,0.0,1,5,15,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0.0
630,1,57,1,3,2,1,5.0,9,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
631,1,20,1,3,3,2,0.0,99,7,15,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
632,1,48,1,1,7,2,0.0,10,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
633,2,60,1,2,8,2,0.0,1,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
634,1,27,1,2,8,2,0.0,1,99,9,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
635,1,50,1,3,5,2,0.0,1,6,15,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0
636,2,43,1,2,6,2,0.0,1,99,15,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
637,2,60,1,3,2,2,0.0,2,99,15,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
638,1,60,1,2,6,2,0.0,9,99,15,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0
639,2,74,1,3,1,2,0.0,2,99,15,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
640,2,42,1,3,5,2,0.0,9,99,15,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
641,2,22,1,3,4,2,0.0,2,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0
642,2,67,1,2,4,2,0.0,1,99,15,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0
643,1,73,1,3,4,2,0.0,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
644,1,60,1,3,9,2,0.0,1,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0
645,2,66,1,3,8,2,0.0,1,5,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
646,1,76,1,3,4,2,0.0,1,5,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0
647,2,63,1,2,8,2,0.0,1,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0.0
648,1,56,1,4,4,2,0.0,1,7,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0
649,2,53,1,2,6,2,0.0,1,6,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0
650,2,54,1,3,6,2,0.0,1,5,15,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
651,2,48,1,3,3,2,0.0,9,3,9,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
652,1,33,1,2,8,2,0.0,9,10,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0
653,2,52,1,4,3,1,5.0,9,5,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
654,1,54,1,3,6,2,0.0,1,99,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
655,2,25,1,3,6,1,5.0,10,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
656,2,25,1,1,8,2,0.0,99,6,18,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0
657,2,22,1,4,7,2,0.0,1,99,15,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
658,1,54,1,1,8,2,0.0,1,5,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
659,2,38,1,2,6,2,0.0,1,4,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
